year,univ_cd,hakgwa_gb,gwamok_seq,gwamok_nm,pilsu_gb,gaeseol_grade,gaeseol_hakgi_gb,edu_time_gangeui,edu_time_silseup,edu_time_tot,hakjeom,tonghap_gwamok_yn,edu_cont1_gb,edu_cont2_gb,edu_cont3_gb,edu_cont4_gb,exam_jipil_yn,exam_quiz_yn,exam_gudu_yn,exam_gwaje_yn,exam_gita_yn,edu_time_pbl
2019-10-01 17:12:27.564000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-01 17:12:27.566000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.699000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.714000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 12:12:11.961000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-01 17:12:27.574000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:29:34.830000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.722000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.716000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2020-08-18 11:09:24.311000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.565000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.565000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.565000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.580000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.580000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.580000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.580000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.596000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.596000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.596000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.596000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.612000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.627000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.643000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.643000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.643000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.643000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.643000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.643000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:25.999000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:25.999000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:25.999000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:25.999000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:25.999000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:25.999000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.015000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.015000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.015000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.015000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.015000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-04 13:37:00.565000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.179000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.180000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.181000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.183000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.184000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.185000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.186000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.188000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.189000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.190000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.192000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.193000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.194000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.196000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.197000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.199000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.200000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.201000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.203000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.204000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.205000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.207000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.208000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.209000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.211000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.212000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.213000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.216000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.218000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.219000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-08-30 19:15:53.220000,YYYY-MM-DD HH24:MI:SS.FF,univ09,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:26:39.824000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:26:39.816000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:32:31.582000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:26:39.819000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:26:39.827000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:26:39.808000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:35:14.869000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:37:44.767000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-10 17:41:59.757000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.623000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.626000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.628000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.631000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.615000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.619000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.634000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.637000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.173000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.176000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.177000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.179000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.181000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.182000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.184000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.185000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.187000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.189000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.191000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.193000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.194000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.196000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.198000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.199000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.201000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.202000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.204000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.206000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.207000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.209000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-08-09 16:12:57.211000,YYYY-MM-DD HH24:MI:SS.FF,univ35,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.205000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.206000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-08-26 11:23:14.170000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.207000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-08-26 11:24:50.658000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2019-08-26 11:04:33.280000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:16:34.776000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.210000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.211000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-08-26 11:04:33.280000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.213000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.214000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.216000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.217000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.219000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.220000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.222000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.223000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.225000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.226000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.227000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.229000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.230000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.233000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-09-24 11:05:58.235000,YYYY-MM-DD HH24:MI:SS.FF,univ04,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.707000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 11:19:16.402000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.726000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.724000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 17:27:25.729000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 11:05:39.670000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 11:05:39.675000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-02 11:05:39.677000,YYYY-MM-DD HH24:MI:SS.FF,univ29,,,,,,,,,,,,,,,,,,,,
2019-10-31 11:04:07.904000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-10-31 11:04:07.951000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-10-31 11:04:07.951000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-10-31 11:04:07.951000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:21:46.014000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:23:35.480000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:24:10.571000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:23:54.569000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:25:56.083000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019-11-15 14:37:04.100000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2020-02-14 11:05:17.479000,YYYY-MM-DD HH24:MI:SS.FF,univ10,,,,,,,,,,,,,,,,,,,,
2020-02-14 11:05:17.481000,YYYY-MM-DD HH24:MI:SS.FF,univ10,,,,,,,,,,,,,,,,,,,,
2020-02-14 11:05:17.483000,YYYY-MM-DD HH24:MI:SS.FF,univ10,,,,,,,,,,,,,,,,,,,,
2020-02-14 11:05:17.485000,YYYY-MM-DD HH24:MI:SS.FF,univ10,,,,,,,,,,,,,,,,,,,,
2019,UNIV37,1,1,오거서세미나II,1,1,2,,30,30,1,0,0,0,1,0,0,0,1,1,1,
2019,UNIV37,1,2,화학,1,1,2,45,30,75,4,0,1,0,0,0,1,0,0,1,0,
2019,UNIV37,1,3,미래의학,1,1,2,,30,30,1,0,1,0,0,0,0,0,0,1,1,
2019-10-08 10:33:38.625000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.650000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019,UNIV37,1,4,의학정보처리프로그래밍,1,1,2,,30,30,1,0,1,0,0,0,1,0,0,1,1,
2019,UNIV37,1,5,오거서세미나IV,1,2,2,,30,30,1,0,0,0,1,0,0,0,1,1,1,
2019-10-08 10:33:38.653000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.656000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.659000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.662000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.665000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.667000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.670000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.673000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.676000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.679000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.681000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.684000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.687000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.690000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.694000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.696000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.699000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.701000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.704000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:33:38.707000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019,UNIV37,1,6,의학정보학과통계학,1,2,2,15,30,45,2,0,1,0,0,0,1,0,0,1,1,
2019,UNIV37,1,7,세포분자생물학,1,2,2,60,30,90,5,0,1,0,0,0,1,0,0,1,1,
2019,UNIV37,1,8,행동과학,1,2,2,30,,30,2,0,1,0,0,0,1,0,0,0,1,
2019,UNIV37,1,9,인체생물학,1,1,1,30,,30,2,0,1,0,0,0,1,0,0,0,1,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.030000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.046000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
2020-09-23 11:28:26.062000,YYYY-MM-DD HH24:MI:SS.FF,univ25,,,,,,,,,,,,,,,,,,,,
